UniProt_accession	UniProt_fasta_header	UniProt_gene_symbol	A1	A2	A3	A8	A9	B1	B2	B5	B6	B8	C5	C10	D1	D2	D3	D5	D6	D9	E3	E4	K4	K5
E7EQR4;P15311	>tr|E7EQR4|E7EQR4_HUMAN Isoform of P15311, Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=3;>sp|P15311|EZRI_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4	EZR	1960.07243833129	254.696291023769	754.380092112015	166.308154590057	183.867240364555	764.182094057148	458.846862942591	454.5670788307	514.376668669756	500.656425080598	621.176797117219	541.153250557042	1230.08880434755	2032.23724334058	1906.02187156492	1218.20668218205	2114.99627601423	861.5345805428	348.092384849303	482.161886686552	595.257351219759	741.789652550856
P05413;S4R371	>sp|P05413|FABPH_HUMAN Fatty acid-binding protein, heart OS=Homo sapiens OX=9606 GN=FABP3 PE=1 SV=4;>tr|S4R371|S4R371_HUMAN Isoform of P05413, Fatty acid-binding protein, heart (Fragment) OS=Homo sapiens OX=9606 GN=FABP3 PE=1 SV=1	FABP3	663.27488405552	617.852594472983	1115.55372121118	919.102986470633	962.853888128491	555.799269074466	1164.3384830504	1087.88948805643	1189.74773357976	911.429560931079	1015.72190162147	767.641980102311	945.743235292729	799.94615712942	600.94908382159	785.715315682733	814.970826363923	746.284108827096	593.141503093769	538.078803800382	719.195267523173	954.656626627198
Q01469	>sp|Q01469|FABP5_HUMAN Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3	FABP5	301.128131065904	85.9438045763691	130.91781119242	99.9020824731963	88.3547729146837	22.9580786290027	168.994563393912	145.223610950691	201.216136122343	161.611804121281	148.517260484687	159.861445426596	243.597734058143	243.691936189272	316.943974937685	167.263684967769	510.264311603179	131.484247019509	103.030325372227	73.2329635950558	137.668094437718	226.607108575332
O15540	>sp|O15540|FABP7_HUMAN Fatty acid-binding protein, brain OS=Homo sapiens OX=9606 GN=FABP7 PE=1 SV=3	FABP7	465.6344120026	105.099379768051	88.4571023118778	299.498596573742	254.949579195724	68.4633178890461	169.403553350919	168.671321594538	249.854078475353	152.295663561578	161.948958193614	124.159700912379	325.598653254766	246.603146376943	246.603639882407	209.124230333223	200.976918709709	110.760569301979	179.784537216172	107.217095936491	78.8892711521853	109.572700967733
Q96CS3	>sp|Q96CS3|FAF2_HUMAN FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2	FAF2	147.248394319925	132.806108416239	117.346417686429	184.318005702398	187.009809751966	161.751765448136	199.67339486608	206.434875700422	202.699867622408	237.615126884283	119.376279585857	119.015844142911	136.049623091945	160.140747579702	156.191801505967	131.213595742182	173.78010281782	126.670964889613	175.457785305794	239.495663268613	208.846774529271	163.868933152736
Q6P587;Q6P587-2;Q6P587-3	>sp|Q6P587|FAHD1_HUMAN Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2;>sp|Q6P587-2|FAHD1_HUMAN Isoform of Q6P587, Isoform 2 of Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1;>sp|Q6P587-3|FAHD1_HUMAN Isoform of Q6P587, Isoform 3 of Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1	FAHD1	7.70280742307413	9.97074705196801	34.3177786523075	9.5402198728512	6.51387578944757	6.38623424363966	12.5829991426829	28.8234316299074	5.09569656863996	5.05906126467402	22.8698329204835	23.5180862504094	14.390913876603	20.341603766913	19.5369036668673	16.4351098363644	15.5352722802871	26.7010757242258	5.63974096709243	7.35855311419338	21.3667305457728	35.3530496886397
Q9NZB2;Q9NZB2-4;Q9NZB2-6	>sp|Q9NZB2|F120A_HUMAN Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=2;>sp|Q9NZB2-4|F120A_HUMAN Isoform of Q9NZB2, Isoform D of Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A;>sp|Q9NZB2-6|F120A_HUMAN Isoform of Q9NZB2, Isoform F of Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A	FAM120A	249.403654557192	734.890237394934	1302.43793754283	871.446153290924	926.230413491978	438.149227255572	282.907296462557	167.531823243818	598.279384646871	661.746129103617	561.259083125907	646.86872712525	274.586845635724	159.636332117399	141.38047102751	376.27471949014	144.742239388054	238.488754655309	630.617026293997	489.741714599468	446.402807895194	270.875910363657
Q8IXS8	>sp|Q8IXS8|F126B_HUMAN Protein FAM126B OS=Homo sapiens OX=9606 GN=FAM126B PE=1 SV=1	FAM126B	79.1054444458111	137.220999578037	119.353758546374	142.41716726245	175.449786077575	123.113036796477	177.867427272854	159.173897133878	157.065161989453	188.551604898586	163.248835280145	153.266966422814	124.444053173056	123.099071006874	105.974227565798	132.928638647289	93.5801294279691	128.943404746185	169.27279702874	172.902545828678	216.354538897939	207.478699909182
F8W7Q4;Q96A26	>tr|F8W7Q4|F8W7Q4_HUMAN Isoform of Q96A26, Protein FAM162A OS=Homo sapiens OX=9606 GN=FAM162A PE=1 SV=1;>sp|Q96A26|F162A_HUMAN Protein FAM162A OS=Homo sapiens OX=9606 GN=FAM162A PE=1 SV=2	FAM162A	412.803211591824	462.088632895609	564.708571590486	598.559987426657	635.648012816606	526.638938095885	807.508196289209	748.042423743463	797.289937814826	1027.4421549172	781.594239011696	642.343446892857	822.12134042832	577.935857285698	522.483243128402	494.891960618818	649.12929003226	663.406427930554	698.38104707787	659.149808286809	877.89828382343	812.77585326804
D6RB01;Q9Y6X4	>tr|D6RB01|D6RB01_HUMAN Isoform of Q9Y6X4, Soluble lamin-associated protein of 75 kDa OS=Homo sapiens OX=9606 GN=FAM169A PE=1 SV=1;>sp|Q9Y6X4|F169A_HUMAN Soluble lamin-associated protein of 75 kDa OS=Homo sapiens OX=9606 GN=FAM169A PE=1 SV=2	FAM169A	224.011997263125	215.676987594224	252.185096813126	215.619583960406	141.655776354596	171.363746378609	215.507440962661	207.87934948331	85.0412024144887	215.451493986425	178.737897382197	215.754547842072	180.601088765344	199.477531542894	211.850591702234	193.955732659536	262.285983940129	232.740676163873	178.5880269445	254.681452820227	211.217060203506	238.951806214346
Q6P995	>sp|Q6P995|F171B_HUMAN Protein FAM171B OS=Homo sapiens OX=9606 GN=FAM171B PE=2 SV=3	FAM171B	129.928204434697	137.273681207351	132.031069895333	143.677799039841	211.458584099976	91.0437168831954	107.116578978825	143.566910777196	100.696270886855	129.640676029898	133.490376763927	128.146454771884	95.9128775797139	107.92984645918	85.5473493098308	105.852833320371	83.9086175189178	105.850121554705	108.508250856939	120.127131906905	101.258673360767	134.341839990323
G3V583;Q8N128;Q8N128-2	>tr|G3V583|G3V583_HUMAN Isoform of Q8N128, Protein FAM177A1 (Fragment) OS=Homo sapiens OX=9606 GN=FAM177A1 PE=1 SV=1;>sp|Q8N128|F177A_HUMAN Protein FAM177A1 OS=Homo sapiens OX=9606 GN=FAM177A1 PE=1 SV=1;>sp|Q8N128-2|F177A_HUMAN Isoform of Q8N128, Isoform 2 of Protein FAM177A1 OS=Homo sapiens OX=9606 GN=FAM177A1	FAM177A1	26.7929659334598	38.0913749180143	98.8770010533289	60.0589858630083	60.9696522285233	79.3466043730397	121.982716882233	74.5891818811609	26.3489273908436	43.5402490271169	65.3706946399962	130.098940295524	58.1424353254771	22.8023812691462	50.378603546886	76.2737181265587	47.8044294907206	123.647471280515	88.044781427299	102.84695342325	70.9478519487865	27.6866907642688
Q9BRX8;Q9BRX8-2	>sp|Q9BRX8|F213A_HUMAN Redox-regulatory protein FAM213A OS=Homo sapiens OX=9606 GN=FAM213A PE=1 SV=3;>sp|Q9BRX8-2|F213A_HUMAN Isoform of Q9BRX8, Isoform 2 of Redox-regulatory protein FAM213A OS=Homo sapiens OX=9606 GN=FAM213A	FAM213A	2434.07730031314	2798.66053513591	2390.87328945286	3321.3056702774	3182.56985958228	3398.40630508545	2963.98526977017	3180.63733392647	2708.35297615452	3778.26700398628	5154.35388159317	3866.45668774618	2993.89399293251	3170.23545143961	3223.38134757437	2635.35932882848	3025.944390303	2950.59213060412	2808.04647399121	3327.08662325875	3128.83808764958	2971.61476993539
A0A0A0MT35;J3KPF5;J3KPF6;Q8TBF2;Q8TBF2-2;Q8TBF2-3;Q8TBF2-7;Q8TBF2-8	>tr|A0A0A0MT35|A0A0A0MT35_HUMAN Isoform of Q8TBF2, Prostamide/prostaglandin F synthase OS=Homo sapiens OX=9606 GN=FAM213B PE=1 SV=1;>tr|J3KPF5|J3KPF5_HUMAN Isoform of Q8TBF2, Prostamide/prostaglandin F synthase OS=Homo sapiens OX=9606 GN=FAM213B PE=1 SV=1;>tr|J3KPF6|J3KPF6_HUMAN Isoform of Q8TBF2, Prostamide/prostaglandin F synthase (Fragment) OS=Homo sapiens OX=9606 GN=FAM213B PE=1 SV=1;>sp|Q8TBF2|PGFS_HUMAN Prostamide/prostaglandin F synthase OS=Homo sapiens OX=9606 GN=FAM213B PE=1 SV=1;>sp|Q8TBF2-2|PGFS_HUMAN Isoform of Q8TBF2, Isoform 2 of Prostamide/prostaglandin F synthase OS=Homo sapiens OX=9606 GN=FAM213B;>sp|Q8TBF2-3|PGFS_HUMAN Isoform of Q8TBF2, Isoform 3 of Prostamide/prostaglandin F synthase OS=Homo sapiens OX=9606 GN=FAM213B;>sp|Q8TBF2-7|PGFS_HUMAN Isoform of Q8TBF2, Isoform 6 of Prostamide/prostaglandin F synthase OS=Homo sapiens OX=9606 GN=FAM213B;>sp|Q8TBF2-8|PGFS_HUMAN Isoform 8 of Prostamide/prostaglandin F synthase OS=Homo sapiens GN=FAM213B	FAM213B	41.0410122143139	46.5866331346153	41.7586863286068	58.5813004713453	53.3657368133179	61.7152757213953	52.8191905854454	62.6079692803733	60.5139052426414	78.5819736209474	58.0977394980611	46.4147111832943	40.176548235824	57.7710884771204	33.850476456622	37.9169475660325	34.5912450282585	34.3033658787601	11.9848945773006	16.5714602614214	38.7099658978228	46.8321383901035
Q96D05;Q96D05-2	>sp|Q96D05|F241B_HUMAN Uncharacterized protein FAM241B OS=Homo sapiens OX=9606 GN=FAM241B PE=1 SV=1;>sp|Q96D05-2|F241B_HUMAN Isoform of Q96D05, Isoform 2 of Uncharacterized protein FAM241B OS=Homo sapiens OX=9606 GN=FAM241B	FAM241B	97.5621404342007	83.7372254820171	117.451326795769	163.89098793393	196.081807641612	91.6832350050881	229.569704671638	288.759967323454	280.687520501596	179.403149316504	147.07332111602	114.188224675473	230.084707634399	145.707293776648	147.276315585861	144.452773324773	143.723422039546	170.301654743165	245.32305033754	213.574833312058	282.078893688044	219.534710020157
Q9H0Q0	>sp|Q9H0Q0|FA49A_HUMAN Protein FAM49A OS=Homo sapiens OX=9606 GN=FAM49A PE=2 SV=1	FAM49A	566.321238959404	655.924365364919	809.292457280112	573.64289632703	380.060801313896	607.892623436163	708.397862826323	767.798521556285	389.237905121277	478.306489726795	606.727371637474	544.103261372878	556.210099390845	554.955930146086	550.408482268333	498.616842105855	550.26985776013	702.548323413202	532.304643233052	608.552217720521	568.505436140871	367.050295744473
Q9NUQ9	>sp|Q9NUQ9|FA49B_HUMAN Protein FAM49B OS=Homo sapiens OX=9606 GN=FAM49B PE=1 SV=1	FAM49B	2815.34579866765	3597.99423602465	4825.7291321045	3362.33860459618	2837.61801420958	4019.89971448706	4509.23979581747	4357.65786242918	3108.16072338802	3339.23124980979	3733.28163637128	3890.88896384157	3428.15401867721	2984.37894053753	2850.43911600562	3294.97764944105	2930.77492400944	3665.99353129681	3827.25620010461	3629.26318049704	3966.09237133096	3051.85001103661
Q8TBF8	>sp|Q8TBF8|FA81A_HUMAN Protein FAM81A OS=Homo sapiens OX=9606 GN=FAM81A PE=2 SV=3	FAM81A	45.4401664884151	102.420462637393	97.5433201631193	117.010729492889	106.752281086311	107.385740242379	79.1766800901949	103.591770000906	109.132471430894	109.77167474557	122.180609606364	61.2703843000336	89.2629076173431	46.4890773476519	92.9613357287434	83.8531781343425	61.902850406805	113.890452302107	74.2815223644702	85.5608352445373	135.66919650733	136.260011775396
C9JME2;Q9Y4F1;Q9Y4F1-2	>tr|C9JME2|C9JME2_HUMAN Isoform of Q9Y4F1, FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FARP1 PE=1 SV=2;>sp|Q9Y4F1|FARP1_HUMAN FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FARP1 PE=1 SV=1;>sp|Q9Y4F1-2|FARP1_HUMAN Isoform of Q9Y4F1, Isoform 2 of FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FARP1	FARP1	692.112662875617	133.992696051691	306.792804172224	274.006339739442	307.152279986838	284.317027318745	192.078678009491	215.072300168103	237.859777385313	245.795970306679	256.305578090863	252.231529736878	298.899772405904	470.89696893841	459.598275488422	229.231905538624	588.723375985228	226.662241143851	272.861619611214	290.266881364062	344.374246236429	243.323587148431
Q9Y285	>sp|Q9Y285|SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3	FARSA	616.449128362682	1388.19902530626	1081.55464590686	1730.53839721699	1412.1056714834	1707.72718146438	2016.60268857839	1927.55317258304	1323.77926956425	1449.85470218763	1035.23139487191	1252.83968337363	1423.75771064347	1004.69679189937	883.564302768936	1305.89036864118	801.636620024233	1947.10332502707	1482.69258547648	1698.9951329839	1684.09721625469	1404.92108849669
Q9NSD9	>sp|Q9NSD9|SYFB_HUMAN Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3	FARSB	1847.55210855462	2503.43153032054	2889.4444869052	2261.0271567658	3746.58403663584	3173.44994062558	2496.66509767725	2248.80085088226	2478.49925596095	2438.63624834234	2122.24916440732	2532.11558879199	2148.83110881598	1756.91610863907	1594.38351986238	2023.79977046001	1688.25633444119	2593.15195263076	2172.7174124512	2520.1432284692	2953.74157822795	3298.25481652138
P49327	>sp|P49327|FAS_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3	FASN	3461.19428175537	2999.96798122187	2427.56256641631	2226.34318098125	2230.79113868809	1773.68598313029	2050.94452171038	2787.65507369297	2015.47614671779	2134.09869195339	1886.95715353871	1987.75726225397	1963.42218916724	2261.63933409101	1897.55722269727	2091.24091538175	2195.87175722128	1813.11995159144	2640.85249583982	2620.84728675424	2314.81630282971	2707.68437954114
Q9NYY8;Q9NYY8-2	>sp|Q9NYY8|FAKD2_HUMAN FAST kinase domain-containing protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD2 PE=1 SV=1;>sp|Q9NYY8-2|FAKD2_HUMAN Isoform of Q9NYY8, Isoform 2 of FAST kinase domain-containing protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD2	FASTKD2	98.687002582197	56.3532605358593	364.342542786548	40.8265144122576	92.1627716881902	88.2815429027562	41.1536281987528	40.7202775894789	71.6679960624813	46.3152951004595	269.725558326178	291.108711095722	294.704444489015	96.9374557953542	106.380351645987	252.51873476274	269.398719932041	177.362810883663	78.6838642628044	5.17531980460285	73.4287105866976	77.5462859657287
E9PQ73;Q8TDW7;Q8TDW7-3	>tr|E9PQ73|E9PQ73_HUMAN Isoform of Q8TDW7, Protocadherin Fat 3 OS=Homo sapiens OX=9606 GN=FAT3 PE=1 SV=1;>sp|Q8TDW7|FAT3_HUMAN Protocadherin Fat 3 OS=Homo sapiens OX=9606 GN=FAT3 PE=2 SV=3;>sp|Q8TDW7-3|FAT3_HUMAN Isoform 3 of Protocadherin Fat 3 OS=Homo sapiens GN=FAT3	FAT3	340.229666217555	74.1023123426079	27.9210423775427	33.524376711395	45.4158926205731	37.3807137293753	103.100913261445	53.2741247477512	108.438297734898	52.8784297785611	64.7935157110545	86.1761720676362	127.396450257339	422.883419606267	418.093423075063	133.637188233458	672.644602669094	60.7361536187301	123.582291926176	93.360957893171	47.1509731583698	67.2200646303662
E9PR30;P62861	>tr|E9PR30|E9PR30_HUMAN Isoform of P35544, 40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1;>sp|P62861|RS30_HUMAN Isoform of P35544, 40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1	FAU	35.2761490799073	37.7965909233478	68.7653796728038	77.4884620640846	72.7406374222962	15.0278159223768	71.9386522967449	41.174633718812	12.7844049778913	35.2395001193466	95.1759594868725	90.326125550501	58.9165599127366	94.5889806941664	45.6044496406104	72.6456580239991	80.0568378256702	63.6697296074124	4.6353243129036	19.697678920136	37.9219241107163	29.4826500760508
Q8N461	>sp|Q8N461|FXL16_HUMAN F-box/LRR-repeat protein 16 OS=Homo sapiens OX=9606 GN=FBXL16 PE=2 SV=2	FBXL16	133.172502318395	238.533807178281	241.873738879246	336.405529544073	231.621566299244	229.584462134377	251.52569049169	186.709144805928	222.841656649716	220.700691894266	157.228350173286	117.666975471544	89.1115796021539	57.5080711436524	69.9219616080319	74.8031170201456	72.3885783928986	89.6852774337498	124.061233948549	176.979438983161	203.360555095822	121.04765714533
Q96ME1-4	>sp|Q96ME1-4|FXL18_HUMAN Isoform of Q96ME1, Isoform 4 of F-box/LRR-repeat protein 18 OS=Homo sapiens OX=9606 GN=FBXL18	FBXL18	33.7131528036206	191.958516209147	368.03680909369	304.906492383872	151.476323418858	281.672789453806	265.917671755477	267.162925441392	84.4248203563038	217.324911722051	106.842789856718	143.559499777261	134.387210156652	18.3277599066095	63.8946180781445	127.074314593411	34.1821079185158	158.922607967824	137.664262756731	210.693901435882	360.919003332155	250.634736744454
Q9UK22	>sp|Q9UK22|FBX2_HUMAN F-box only protein 2 OS=Homo sapiens OX=9606 GN=FBXO2 PE=1 SV=2	FBXO2	1252.30714271552	542.533222335964	924.985828977006	1098.71797678952	1070.34909310863	937.166333863253	516.412343140859	390.592856724253	1134.34503609409	648.622318365024	759.710940598209	665.460564737434	837.939322219505	978.807005623664	790.565814330808	654.965751573165	845.306304434986	714.269117076529	684.957426551606	694.548069838598	543.312527111008	295.89947647959
Q8TF61	>sp|Q8TF61|FBX41_HUMAN F-box only protein 41 OS=Homo sapiens OX=9606 GN=FBXO41 PE=2 SV=5	FBXO41	275.093315242641	471.329072182415	247.503675481205	342.201558004	433.359248524642	346.864720500387	366.998225339682	327.302664489586	244.170419543772	352.843627134508	245.394787663514	310.61095202898	275.785590786562	233.974784379751	262.140644116816	239.120637646814	266.146712834062	292.654899519359	343.997761760528	449.867400923756	364.521767070568	344.490425781043
P14324;P14324-2	>sp|P14324|FPPS_HUMAN Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4;>sp|P14324-2|FPPS_HUMAN Isoform of P14324, Isoform 2 of Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS	FDPS	313.403903615126	435.881337453086	568.908608234192	631.123510922916	573.953407557587	624.91207286712	511.525258153857	425.424659371331	514.052385347288	565.356968233139	760.519221005111	549.39659565378	577.779867217308	464.023011558685	496.199425343617	542.446422157301	537.244387211769	530.883204149455	560.144361017612	442.861372596713	542.089667737043	387.214194477135
K7ELX4;P22830;P22830-2	>tr|K7ELX4|K7ELX4_HUMAN Isoform of P22830, Ferrochelatase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=FECH PE=1 SV=1;>sp|P22830|HEMH_HUMAN Ferrochelatase, mitochondrial OS=Homo sapiens OX=9606 GN=FECH PE=1 SV=2;>sp|P22830-2|HEMH_HUMAN Isoform of P22830, Isoform 2 of Ferrochelatase, mitochondrial OS=Homo sapiens OX=9606 GN=FECH	FECH	52.5430572565684	91.2621057598895	60.8104671659694	74.6979960544488	102.305833393406	88.1853146152672	71.5056032389431	68.7778291286081	66.9599521473572	82.8868686828282	40.158662552533	44.127419480442	54.9829545068004	63.3095083166618	60.4929951931817	42.3287323345134	48.3844278486401	51.6350941529405	40.3518745209721	31.2776353716547	110.479754012945	60.53885068776
H0YJ34;Q96AC1;Q96AC1-2;Q96AC1-3	>tr|H0YJ34|H0YJ34_HUMAN Isoform of Q96AC1, Fermitin family homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1;>sp|Q96AC1|FERM2_HUMAN Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1;>sp|Q96AC1-2|FERM2_HUMAN Isoform of Q96AC1, Isoform 2 of Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2;>sp|Q96AC1-3|FERM2_HUMAN Isoform of Q96AC1, Isoform 3 of Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2	FERMT2	86.8933989744551	71.1800967712505	38.4139178284462	46.12857943053	57.6966628055201	4.66328110768331	20.7927666521521	10.2572270010612	30.7101956133537	4.00041294616244	4.0761031968552	15.3251408744467	18.5256692199985	2.76674015318876	41.754808069015	17.4960493349708	23.8010950769191	21.6228171338395	41.6040349651717	21.1796813948656	29.7442043990182	43.244799375473
